,feature,class
72,"[-2.0299039e+02  2.4424574e+02  1.8436068e+01  2.7831057e+01
 -3.9913282e+00  8.9456062e+00  6.7333407e+00 -5.6715927e+00
 -5.4888767e-01 -2.7405953e+00  2.9020777e+00 -4.7874599e+00
  4.2197290e-03 -6.6930163e-01 -2.3687916e+00 -5.4335642e-01
 -2.9573238e+00 -4.8347101e-01 -3.0711446e+00 -8.1152785e-01
 -2.9228029e+00 -2.4177177e+00 -1.4008180e+00 -3.0400884e+00
 -1.0379723e+00 -3.2433686e+00 -1.3161396e+00 -2.7341602e+00
 -2.2290082e+00 -1.7931610e+00 -3.0052412e+00 -9.5655632e-01
 -2.8502905e+00 -1.1881617e+00 -2.5459428e+00 -2.1765335e+00
 -1.4286973e+00 -3.3199685e+00 -1.4072119e+00 -2.8446386e+00]",NormalFan
73,"[-211.51855     216.16843      10.300797     36.055412      0.9462788
   15.091633     10.42649      -3.3189564     0.5569984    -2.9290404
    4.0979443    -3.8518434     0.96657604   -1.1796914    -2.764721
   -1.0506058    -3.050357      0.25826013   -3.582809     -1.3255166
   -2.762047     -2.320959     -1.8958832    -3.110195     -1.495281
   -3.3926506    -1.0731009    -2.918999     -1.8691655    -2.1960123
   -3.0735445    -0.96560836   -3.0598352    -1.2204012    -3.1457245
   -2.3497279    -1.2431096    -2.8379645    -1.706807     -2.9090443 ]",NormalFan
74,"[-1.7422856e+02  1.6419017e+02 -5.2207882e+01  5.2855476e+01
 -7.2815213e+00  3.4895626e+01  6.4170847e+00  5.3412600e+00
  2.9033947e+00 -3.5738089e+00  1.0045091e+01 -9.0931311e+00
  5.7762895e+00 -7.0354137e+00 -9.2783469e-01 -5.9821892e+00
 -4.6495500e+00  1.7459135e-01 -5.7909350e+00  3.5916893e+00
 -3.2479165e+00  3.1818852e+00 -9.3693089e-01  1.8591402e+00
  9.6331924e-01 -2.4322596e+00  4.6782598e-01 -5.1935611e+00
 -1.2726214e-02 -4.3099570e+00 -2.0067823e+00 -1.7999156e+00
 -2.4936078e+00 -5.5789918e-01 -2.8145440e+00 -3.1459942e-01
 -2.2665834e+00 -8.8136852e-01 -9.2921144e-01 -1.1916286e+00]",NormalFan
75,"[-1.9239526e+02  1.7466701e+02 -2.9442827e+01  5.3139690e+01
 -2.7914913e+00  2.9756662e+01  8.6729221e+00  1.7866255e+00
  3.3876257e+00 -5.7870870e+00  6.2828827e+00 -6.5663247e+00
  4.0834994e+00 -6.6546049e+00 -3.7456431e+00 -3.6710765e+00
 -2.8583803e+00  1.0760651e-01 -5.6816211e+00  1.3892047e+00
 -3.9655423e+00  1.5196431e+00 -2.5230184e+00 -1.3096542e+00
  1.0857637e+00 -2.5633509e+00 -2.0336251e-01 -5.2313371e+00
 -6.2704682e-01 -3.3942347e+00 -8.7517077e-01 -3.3093435e-01
 -3.9645562e+00 -5.4394287e-01 -2.6473477e+00 -5.2787733e-01
 -2.1513402e+00 -1.7442626e+00 -1.6144499e+00 -2.6779160e+00]",NormalFan
76,"[-2.2389964e+02  1.8651619e+02 -1.7886444e+00  4.5462357e+01
  9.4608068e+00  1.6981062e+01  1.1354374e+01 -1.0158802e+00
  6.1107004e-01 -3.6353698e+00  3.0967140e+00 -3.6575425e+00
  5.0349963e-01 -3.2015107e+00 -3.3353167e+00 -1.5726646e+00
 -2.3527508e+00 -9.7438002e-01 -4.8071065e+00 -1.8215405e+00
 -2.5812421e+00  3.5858180e-02 -2.3673756e+00 -2.8811662e+00
 -1.3014257e-01 -3.1754282e+00 -1.8629746e+00 -3.5183871e+00
 -1.5320361e+00 -2.6672733e+00 -2.1482966e+00 -5.9157437e-01
 -3.2595894e+00 -8.6845881e-01 -2.9570720e+00 -1.5915117e+00
 -1.0502979e+00 -2.4788690e+00 -1.0572518e+00 -3.0119145e+00]",NormalFan
77,"[-2.3335153e+02  1.8829829e+02 -7.4524989e+00  4.5679253e+01
  7.0847149e+00  1.8564037e+01  9.0174150e+00 -1.5543778e+00
  1.6882751e+00 -5.3976841e+00  4.4922919e+00 -4.1138716e+00
  3.9251992e-01 -2.5767443e+00 -2.8207655e+00 -8.9445227e-01
 -4.1799083e+00 -2.3120010e+00 -4.9944592e+00 -6.5020072e-01
 -1.9641534e+00  1.4430699e-01 -8.0545163e-01 -2.6380386e+00
 -5.5019379e-01 -2.8581696e+00 -1.7290009e+00 -3.8141894e+00
 -1.2218379e+00 -2.0109656e+00 -2.0555298e+00 -2.9648146e-01
 -2.7827375e+00 -4.5546767e-01 -2.6969934e+00 -1.2350607e+00
 -8.0181235e-01 -2.4813201e+00 -8.6504871e-01 -2.6424482e+00]",NormalFan
78,"[-2.3738628e+02  1.8450592e+02 -1.2755478e+01  4.1393494e+01
  8.1260738e+00  1.8200329e+01  1.0640972e+01 -5.4416031e-01
  2.1357963e+00 -3.5400648e+00  4.0213223e+00 -3.6435635e+00
  7.7012634e-01 -3.1610730e+00 -3.6098497e+00 -2.1458092e+00
 -3.7933974e+00 -1.1661838e+00 -3.9285815e+00 -2.2290705e-01
 -2.1323605e+00 -1.2785687e-01 -5.2515996e-01 -1.9534798e+00
 -3.2463035e-01 -2.7469935e+00 -1.5237492e+00 -3.3613989e+00
 -1.8783290e+00 -2.6437531e+00 -2.1394587e+00 -7.4908900e-01
 -2.7018192e+00 -3.7658828e-01 -2.4417281e+00 -1.4520943e+00
 -9.1700315e-01 -2.0472560e+00 -6.4623696e-01 -2.5332961e+00]",NormalFan
79,"[-232.97374     180.13791      -9.178507     45.426037      9.393343
   19.21301      11.588718     -0.26656651    1.5675211    -4.709884
    4.292139     -3.4388604     0.80184275   -2.9625838    -3.2868297
   -0.9651629    -3.9765542    -1.5758684    -4.2304096    -0.55273986
   -1.1427237     0.24366467   -0.9581318    -1.9729589    -0.5309938
   -3.0473702    -1.9705279    -4.2465353    -1.4833671    -2.1134725
   -2.3958962    -0.61279595   -2.712399     -0.2592677    -2.406844
   -1.6635882    -1.182855     -1.909823     -0.7425343    -2.7524245 ]",NormalFan
80,"[-214.9303      195.05298     -10.620698     53.59375       2.9470072
   20.010836      8.112316     -1.3486654     1.9348245    -4.872882
    5.401029     -6.34163       2.3596036    -2.1712146    -2.303434
   -1.6280799    -4.3844085    -0.86553186   -4.5783195     0.63257384
   -2.3131597    -0.3084432    -1.5543512    -2.1387107    -1.0949748
   -3.7881176    -0.8790058    -4.074405     -0.87026465   -2.0897954
   -2.124703     -0.58310837   -2.938558     -0.46818936   -2.802786
   -1.1242923    -1.4254994    -1.8534644    -0.86287403   -2.6956952 ]",NormalFan
81,"[-199.15489     224.8058        4.242437     49.13312      -3.1761606
   13.451803      1.2282726    -6.9042187    -0.557257     -7.3708553
    4.492605     -6.5861006     0.6726987    -3.5455105    -3.463805
   -0.36483666   -4.754793     -1.3702378    -3.1636815    -0.8098085
   -5.693254     -0.8298153    -1.0626994    -4.2905407    -1.463125
   -3.6602705    -0.9302389    -2.5786479    -0.8815781    -3.730662
   -2.5974488     0.2280795    -4.1885347    -0.89170915   -1.9375699
   -2.0649865    -2.2404082    -1.6592484    -0.7545249    -2.9969707 ]",NormalFan
82,"[-2.0493443e+02  1.9787479e+02 -2.1453609e+00  5.7943420e+01
  8.6205597e+00  2.3827972e+01  9.6860065e+00 -4.0748935e+00
 -1.4700880e+00 -6.5696034e+00  3.7150943e+00 -6.8348942e+00
  1.5300189e+00 -2.2612143e+00 -1.9182646e+00 -2.9925804e+00
 -4.0366826e+00  3.6231067e-02 -5.7260666e+00  8.6235523e-02
 -4.8680377e+00 -9.0020061e-01 -7.0191950e-01 -5.6007152e+00
 -2.0752213e+00 -4.0874448e+00 -1.3514657e+00 -2.2300787e+00
 -1.4060615e+00 -4.4664898e+00 -2.9117601e+00  6.4110988e-01
 -3.2903605e+00 -1.3530729e+00 -2.7552769e+00 -2.6886332e+00
 -2.2938104e+00 -1.2141173e+00 -1.0091960e+00 -3.0334530e+00]",NormalFan
83,"[-1.9581348e+02  1.9841983e+02 -1.0611285e+01  6.5728584e+01
  5.7695298e+00  2.6011524e+01  7.3071971e+00 -5.5375366e+00
 -4.0218091e+00 -9.5030012e+00  3.8037312e+00 -8.3686991e+00
  3.2587883e+00 -3.8946242e+00 -2.5578001e+00 -2.5869892e+00
 -4.1408753e+00 -1.6365746e-01 -5.9565239e+00  1.0761585e+00
 -5.7674661e+00 -1.0731237e+00 -2.8060648e-01 -4.6594348e+00
 -2.5565631e+00 -4.0714822e+00 -1.9769047e+00 -2.9911165e+00
  1.1686823e+00 -4.7126918e+00 -3.3859403e+00  2.5645234e-02
 -3.7497551e+00 -4.2916182e-01 -3.0014312e+00 -2.2011991e+00
 -1.8614956e+00 -9.4247574e-01 -6.9349825e-01 -2.2903378e+00]",NormalFan
84,"[-209.42471     235.50288      12.8882675    33.492275      1.626169
    7.1676655     7.1118507    -6.373742     -2.3154235    -3.312383
    1.7808104    -3.3579695    -1.1193038    -1.8199483    -1.4533914
   -1.7991065    -3.8947735    -0.73019433   -3.2205048    -2.402105
   -3.0595975    -1.8694097    -2.175297     -3.0352066    -2.0571296
   -2.792254     -1.4151913    -3.2312615    -1.2007813    -2.308248
   -3.0631578    -1.1756866    -3.3802664    -1.4445277    -2.6942663
   -2.3283846    -1.8464912    -2.5919492    -1.0449257    -2.8635464 ]",NormalFan
85,"[-203.56506     185.00443     -16.628693     62.252014     -1.3538
   34.388832      6.740842      1.2903191     2.759189     -7.3163705
    5.980699    -10.013867      1.5136575    -6.9163914    -1.062235
   -2.518737     -0.5680037     3.334265     -6.729704     -1.973581
   -6.910937      1.9371656    -1.6579833    -3.2553372    -2.0012786
   -3.4030888     0.52017343   -3.6502295     0.9757709    -3.9628227
   -2.8803408    -1.7768219    -2.418589      0.4125022    -3.3628316
   -1.1116735    -2.071982     -0.6055095    -1.1030803    -2.4553485 ]",NormalFan
86,"[-2.1527704e+02  1.9303568e+02 -1.9974382e+00  5.6966484e+01
  2.9346716e+00  2.3816309e+01  8.9478559e+00 -9.0701669e-01
  2.2029537e-01 -5.1976080e+00  4.8942337e+00 -8.0445662e+00
  1.6998224e+00 -4.1959505e+00 -3.4740169e+00 -2.7978318e+00
 -6.4164245e-01  2.5380001e+00 -5.8720007e+00 -2.4707050e+00
 -5.7151771e+00  1.3960255e+00 -1.6463886e+00 -3.7945883e+00
 -1.0364084e+00 -3.9980958e+00 -7.1694767e-03 -2.1855450e+00
  2.7606741e-01 -4.0363879e+00 -3.0826528e+00 -1.3773376e+00
 -2.6764021e+00  1.3523145e+00 -3.5941384e+00 -1.5784781e+00
 -1.1724534e+00 -1.4142503e+00 -1.1098241e+00 -2.3861678e+00]",NormalFan
87,"[-2.1331012e+02  1.6125690e+02 -3.6110798e+01  5.1973827e+01
 -3.8486922e+00  3.8293457e+01  1.0233785e+01  5.6672130e+00
  8.9849463e+00 -1.8431220e+00  1.2163612e+01 -3.9479401e+00
  4.3072772e+00 -6.5677342e+00 -8.6522508e-01 -1.6018752e+00
 -8.1533521e-01  9.9857444e-01 -5.6023946e+00  2.2398219e+00
 -5.2608504e+00  1.0647904e+00  3.6237082e-01  1.7470810e+00
 -8.6232066e-01 -4.5716548e+00  5.9594989e-01 -3.5925121e+00
  9.1187632e-01 -4.0930290e+00 -3.8175421e+00 -2.7961559e+00
 -2.4700620e+00 -1.7112389e-01 -4.5955162e+00 -1.6928835e+00
 -2.1332936e+00 -1.1945645e+00 -1.0800909e+00 -1.3850108e+00]",NormalFan
88,"[-1.6718878e+02  1.7394254e+02 -5.0247448e+01  6.2276905e+01
  1.0705639e+00  3.6819416e+01  7.7327580e+00  6.4941287e+00
  5.8053188e+00 -3.6104431e+00  9.3797722e+00 -7.7236381e+00
  6.7032871e+00 -8.5577650e+00 -3.9133205e+00 -2.8337150e+00
 -5.5463850e-01  2.5842929e-01 -6.6285715e+00  5.5193377e-01
 -6.1581163e+00  3.2625964e+00 -1.8860852e+00 -1.3900542e+00
 -1.5693910e+00 -3.7203641e+00 -1.4478327e-01 -6.0327654e+00
  2.7881655e-01 -3.2800078e+00 -2.3576865e+00 -1.8980876e+00
 -2.0895674e+00 -1.0397651e+00 -3.6861544e+00 -1.3314298e+00
 -3.3033581e+00 -1.0746205e+00 -1.1206011e+00 -1.3968773e+00]",NormalFan
89,"[-176.94135     172.66922     -48.546013     61.801292     -7.255673
   35.246754      4.4817343     6.2075562     3.9374177     0.75184053
   13.530906     -9.927491      4.7729516    -7.5038004     0.34802842
   -5.338125     -3.6173248    -0.66383356   -5.137202      2.0702412
   -4.1198654     4.7236753    -1.8757848     0.4803144    -2.1156542
   -1.11911       0.66219735   -6.698834     -0.37937972   -5.334673
   -1.327821     -2.077653     -2.0246944    -0.97862065   -2.6387517
   -0.78709435   -3.7926881    -0.65070724   -1.4043365    -1.1992724 ]",NormalFan
90,"[-171.54907     185.00175     -33.708057     62.34391       1.5708671
   33.60637       3.0513678     1.7477869    -0.27503482   -8.742815
   10.385361     -7.9835567     3.735442     -7.6108403    -3.2208803
   -0.7208555    -0.92550343   -2.0401883    -7.281796      1.938747
   -4.9183135     1.2925233    -1.8121095    -1.4091651    -1.9361231
   -3.209287     -0.49623322   -5.762088      0.5011048    -3.384814
   -1.9404724    -2.1783576    -2.3163059     1.1543827    -3.2834413
   -1.592385     -2.2449462    -1.304577     -0.92419106   -1.0800527 ]",NormalFan
91,"[-1.8585376e+02  1.9549811e+02 -8.2831907e+00  5.3018116e+01
  2.6378403e+00  2.1332039e+01  2.3153698e+00 -3.1851783e+00
 -4.2864609e-01 -7.6161165e+00  6.7090449e+00 -5.3758588e+00
  8.3698463e-01 -6.1849003e+00 -2.9588380e+00 -1.5902610e+00
 -1.7474161e+00  8.5847759e-01 -6.2171807e+00 -3.8292301e-01
 -4.7719998e+00  9.7812250e-02 -8.4094954e-01 -3.2723527e+00
 -2.3695359e+00 -3.0688076e+00  1.1038065e+00 -3.9746614e+00
 -5.0873780e-01 -2.5555599e+00 -1.7530595e+00 -1.0781426e+00
 -3.4473376e+00  7.4162346e-01 -3.4991391e+00 -1.4276330e+00
 -1.6974945e+00 -2.0686324e+00 -5.4805261e-01 -2.0473690e+00]",NormalFan
92,"[-1.8561800e+02  1.9764252e+02 -1.0317222e+01  5.5609615e+01
 -9.1553771e-01  2.1965082e+01  4.4770403e+00 -3.9720428e+00
 -3.3669221e+00 -5.7895174e+00  6.5771289e+00 -7.5869875e+00
  2.1556253e+00 -6.3136911e+00 -1.6724643e+00 -2.2090213e+00
 -3.3874447e+00  2.8425694e-01 -6.5591784e+00 -2.2085974e-01
 -4.7970791e+00  5.4225898e-01 -1.6137817e+00 -3.2913268e+00
 -1.7834792e+00 -3.6653695e+00 -2.8506613e-01 -4.0350313e+00
  1.3200876e-01 -3.1930356e+00 -2.5550976e+00 -1.0360079e+00
 -3.0488255e+00 -1.2837002e-01 -3.3543112e+00 -1.3274007e+00
 -1.9542339e+00 -1.7055326e+00 -5.8376634e-01 -2.1117835e+00]",NormalFan
93,"[-2.0160765e+02  2.2371442e+02  1.1662264e+01  4.4046333e+01
 -2.7491820e+00  3.3836617e+00  6.8969851e+00 -3.2518589e+00
 -3.0188518e+00 -3.0924683e+00  4.6567678e+00 -4.7797136e+00
  2.7053726e-01 -2.7174325e+00 -1.9359334e+00 -8.3914608e-01
 -3.6293044e+00 -1.2695234e-01 -2.9457924e+00 -1.2414199e+00
 -4.5392809e+00 -8.5848850e-01 -1.4759634e+00 -4.5026946e+00
 -1.8222640e+00 -3.3786843e+00 -9.1608375e-01 -3.7775364e+00
 -2.1136787e+00 -2.1636779e+00 -2.4714165e+00 -6.1892664e-01
 -3.3072362e+00 -1.1206706e+00 -3.2180564e+00 -1.3761003e+00
 -9.8721904e-01 -2.6572483e+00 -1.2721174e+00 -2.9489691e+00]",NormalFan
94,"[-217.61511     227.15967      22.396273     44.831528      2.0326047
    3.6563346     9.8123       -5.9255037    -0.8546894    -0.7405413
    0.6499744    -4.5286083     0.65970975   -1.2087138    -4.5125995
   -1.3432851    -3.3979743    -1.7928777    -2.971642     -2.5272713
   -3.5892427    -2.593508     -1.3321065    -3.4673123    -3.0685256
   -2.6802616    -1.6857462    -3.9199047    -2.2818668    -2.270186
   -3.2692711    -1.0675615    -3.1373777    -1.6760345    -2.4950707
   -2.5184393    -1.4135218    -2.855327     -1.6122394    -2.7097874 ]",NormalFan
95,"[-1.9797319e+02  1.9763936e+02 -7.3997579e+00  5.1752136e+01
  3.2461057e+00  1.9206295e+01  5.7602062e+00 -3.1906469e+00
 -2.6758036e-01 -7.6281452e+00  3.8366356e+00 -5.9795518e+00
  1.3019145e+00 -3.5523255e+00 -3.5703566e+00 -2.1598394e+00
 -1.8270798e+00 -3.8383657e-01 -6.2642336e+00 -1.0235838e+00
 -4.1628199e+00 -1.3724558e-01 -2.5393271e+00 -3.6432765e+00
 -5.2733320e-01 -3.7677011e+00 -1.7698011e+00 -3.7737560e+00
  4.5688424e-02 -3.1264806e+00 -2.8107905e+00 -7.9865646e-01
 -3.3668187e+00  1.7693453e-01 -3.0652192e+00 -2.6029620e+00
 -2.3971779e+00 -1.3578875e+00 -8.9615846e-01 -2.9769139e+00]",NormalFan
96,"[-1.7335941e+02  1.8789526e+02 -2.3531702e+01  6.5396614e+01
  4.1604490e+00  3.2539680e+01  7.1489487e+00  1.0384037e+00
 -6.3332958e+00 -1.1468294e+01  3.0740781e+00 -1.0652698e+01
  4.9141035e+00 -8.0267105e+00 -2.7130537e+00 -2.2257578e+00
 -4.7007051e-01 -1.1298689e+00 -7.6992326e+00  5.1620626e-01
 -6.4086761e+00  2.3348517e+00 -4.2449007e+00 -3.9989319e+00
 -4.4885150e-01 -3.0651727e+00 -5.6963313e-01 -4.8395004e+00
 -7.4890053e-01 -4.4968872e+00 -1.2595753e-01 -1.5190338e+00
 -3.5896237e+00 -7.0576251e-02 -3.2857175e+00 -1.3816755e+00
 -3.3150783e+00 -1.2811577e+00 -1.5467329e+00 -2.0762017e+00]",NormalFan
97,"[-1.9353113e+02  2.0786522e+02  3.5859306e+00  5.4824558e+01
  3.8340549e+00  1.4831053e+01  2.0906065e+00 -7.2860508e+00
 -3.0683722e+00 -7.5539351e+00  4.3344250e+00 -5.0293818e+00
 -1.6377416e-01 -4.4643574e+00 -2.0595422e+00 -3.6149257e-01
 -2.3798041e+00 -1.6741922e+00 -5.4274845e+00  2.3643371e-01
 -3.6124997e+00 -7.4305314e-01 -3.0930166e+00 -4.0598655e+00
 -8.3848870e-01 -3.4516115e+00 -9.6653926e-01 -3.8368840e+00
 -6.2073809e-01 -2.4409859e+00 -2.4360428e+00 -4.3863872e-01
 -3.5719666e+00 -3.5174754e-01 -2.9573436e+00 -2.1519585e+00
 -1.4277691e+00 -2.1479387e+00 -9.8448765e-01 -2.1603918e+00]",NormalFan
98,"[-1.8420836e+02  1.9875938e+02 -2.1157944e+01  5.4253510e+01
 -4.0441370e+00  2.6581961e+01  5.9400945e+00 -3.9995766e+00
  7.4833713e-02 -4.5263414e+00  5.2468519e+00 -7.4763970e+00
  4.6935916e+00 -5.0649514e+00 -2.4923224e+00 -4.0538864e+00
 -3.4255848e+00  9.7520262e-01 -3.3339720e+00  2.2390280e+00
 -4.1320095e+00  2.0814835e-01 -3.8814914e+00 -7.9743612e-01
  9.7052348e-01 -3.8160033e+00 -1.5333015e+00 -5.0173559e+00
  4.4401252e-01 -2.7738130e+00 -1.1476376e+00 -8.8168359e-01
 -3.4035225e+00 -4.3563989e-01 -3.1908529e+00 -1.2220936e+00
 -2.3890522e+00 -1.1550795e+00 -8.2025349e-01 -2.0681565e+00]",NormalFan
99,"[-1.8396616e+02  1.7687782e+02 -2.1619757e+01  5.4714458e+01
  1.9906937e+00  2.8564110e+01  6.3309627e+00  5.0625224e+00
  5.6151929e+00 -4.2408190e+00  1.0082453e+01 -4.9143195e+00
  2.2729387e+00 -6.0589547e+00 -1.6170880e+00 -2.5807424e+00
 -2.9974747e+00 -1.5228908e+00 -6.0226450e+00  2.9692287e+00
 -3.3853488e+00  7.7479416e-01 -3.2612231e+00 -2.4953799e+00
 -2.3167172e-01 -2.8779888e+00 -9.4807267e-02 -5.4556050e+00
 -4.8746383e-01 -3.9811661e+00 -2.7240427e+00 -9.2639458e-01
 -3.5838180e+00 -8.8883460e-01 -2.8970044e+00 -3.8365170e-01
 -2.2905638e+00 -1.3375977e+00 -1.1127357e+00 -2.8495669e+00]",NormalFan
100,"[-2.2466824e+02  1.9522536e+02  1.0915819e+00  5.6243881e+01
  6.6800876e+00  2.5463209e+01  9.1596804e+00 -1.8858703e+00
  3.2994980e-01 -5.9654198e+00  4.4627867e+00 -6.2305932e+00
  2.5477152e+00 -5.3026657e+00 -4.9896178e+00 -1.1128912e+00
 -1.1044089e+00  5.6784773e-01 -6.3870859e+00 -1.6594218e+00
 -4.8084559e+00  2.3805760e-01 -7.8454942e-01 -3.5185328e+00
 -1.2414529e+00 -3.5954573e+00 -6.5450436e-01 -2.6485653e+00
 -1.1508726e-01 -3.4345465e+00 -2.7818861e+00 -1.0719218e+00
 -3.1664438e+00  1.0319811e+00 -2.7455716e+00 -2.2110224e+00
 -2.2108569e+00 -2.0704029e+00 -2.4495828e-01 -1.9465995e+00]",NormalFan
101,"[-1.9869267e+02  2.0067061e+02 -4.8801494e+00  4.4932087e+01
  4.7799754e+00  2.5609617e+01  5.5225034e+00 -7.6973456e-01
  5.9569854e-01 -6.3196249e+00  7.6354442e+00 -6.3297668e+00
  1.9801886e+00 -2.5005021e+00 -2.7713346e+00 -1.4941881e+00
 -4.1835322e+00 -4.7462660e-01 -3.9995387e+00  1.3046201e+00
 -2.2955260e+00 -1.5010630e+00 -2.5305140e+00 -2.0581377e+00
 -9.6355051e-01 -3.1438732e+00 -2.1833310e-01 -3.8974378e+00
 -8.9769441e-01 -2.4110720e+00 -2.6473255e+00 -1.1763430e+00
 -2.4062796e+00 -1.0914387e-01 -3.3283718e+00 -1.5514336e+00
 -1.9498318e+00 -2.2957234e+00 -9.1660446e-01 -1.9705471e+00]",NormalFan
102,"[-206.67299     217.63348      17.706287     44.474167    -11.581538
   14.960107      8.810298     -8.555015     -1.8833419    -5.277084
    2.8581603    -5.995529      0.5344629    -3.9916606    -3.006017
   -0.96623784   -4.5827985    -0.6394413    -4.992038     -0.31730458
   -2.1375458    -2.8860765    -3.2049806    -2.9275312    -1.0468314
   -3.6311834    -1.4410743    -4.373965     -1.0627425    -1.73016
   -3.3542705    -0.8474451    -2.6727905    -0.9315919    -3.5913005
   -1.3957012    -1.2761247    -3.1317203    -0.7086626    -2.3187327 ]",NormalFan
103,"[-2.1424628e+02  1.9957278e+02  1.0153662e+01  4.6601757e+01
  8.9133829e-03  2.5361742e+01  9.8928728e+00 -5.7920203e+00
 -3.0398457e+00 -4.6840839e+00  2.6393356e+00 -8.8002453e+00
  3.2271512e+00 -4.1196427e+00 -3.3867829e+00 -2.1390417e+00
 -5.2791090e+00  7.8170562e-01 -4.1606531e+00  8.5872507e-01
 -3.0914829e+00 -2.4833298e+00 -2.5944972e+00 -2.7994063e+00
  6.9980152e-02 -3.7821019e+00 -2.2517667e+00 -4.3033462e+00
 -6.6295910e-01 -2.4338238e+00 -2.9146907e+00 -7.3061782e-01
 -3.7277260e+00 -3.4011322e-01 -2.1470659e+00 -1.9213904e+00
 -2.1313059e+00 -1.9615679e+00 -6.4953923e-01 -2.3916085e+00]",NormalFan
104,"[-1.81174042e+02  1.79387939e+02 -1.53597059e+01  6.44716797e+01
 -1.37432833e+01  3.21283340e+01  1.71413250e+01  2.04116035e+00
  9.22491074e-01 -2.30530095e+00  1.04378490e+01 -1.06467447e+01
  2.92165160e+00 -8.24442959e+00 -4.21539450e+00 -4.41420126e+00
 -7.73761940e+00  7.98833549e-01 -3.76824665e+00  3.50216746e+00
 -3.21462488e+00 -1.61576998e+00 -3.26558137e+00 -1.37820959e+00
 -2.24505812e-01 -3.88651371e+00 -1.65747428e+00 -6.11489868e+00
 -1.02853894e-01 -3.25749803e+00 -2.22124410e+00 -2.06830889e-01
 -3.07430148e+00 -1.29436243e+00 -2.65825701e+00  5.82976900e-02
 -3.40250897e+00 -3.02382493e+00 -9.38315988e-01 -1.29791796e+00]",NormalFan
105,"[-2.0401624e+02  2.0111687e+02 -4.6714526e-01  4.7042160e+01
  2.2545965e+00  1.8818975e+01  8.9060793e+00 -1.9774076e+00
  2.1957312e+00 -2.5880032e+00  5.3587890e+00 -4.0424542e+00
  2.3750098e+00 -3.2950873e+00 -4.1004038e+00 -2.2567546e+00
 -2.7864130e+00 -1.1640502e+00 -5.0780177e+00 -1.6365506e-02
 -1.9793662e+00 -1.7708915e-01 -2.7763672e+00 -3.3600960e+00
 -1.2411610e+00 -2.6257830e+00 -1.0629900e+00 -5.1993780e+00
 -1.3985006e+00 -2.1507049e+00 -2.8667159e+00 -1.3017924e+00
 -3.2179925e+00 -6.5870529e-01 -2.7207036e+00 -1.4142246e+00
 -1.1252227e+00 -2.2458823e+00 -1.0767542e+00 -2.3211386e+00]",NormalFan
106,"[-2.1507329e+02  2.0115315e+02  1.7625738e+00  5.0843307e+01
  4.6994901e+00  1.7552977e+01  8.4464722e+00 -1.5056877e+00
  3.2188475e-01 -5.0021882e+00  5.6990891e+00 -5.2484660e+00
 -1.9298099e-01 -3.4702981e+00 -3.6175001e+00 -1.8728814e+00
 -3.5995183e+00 -2.2191153e+00 -5.2940965e+00 -4.6634547e-02
 -2.1831603e+00 -5.7070953e-01 -3.1940851e+00 -3.6788745e+00
 -1.0095586e+00 -2.8988738e+00 -1.3471715e+00 -4.4524856e+00
 -5.3626281e-01 -2.6096783e+00 -3.6001096e+00 -1.5717735e+00
 -3.5842950e+00 -5.1778358e-01 -2.6759157e+00 -1.2351197e+00
 -1.9053769e+00 -2.8823204e+00 -1.0058172e+00 -2.8617208e+00]",NormalFan
107,"[-178.40384     170.23299     -39.10564      62.8429       -2.0901146
   33.419666      6.751948      3.9518988     6.198423     -0.25773314
    8.48998      -7.123538      4.817433     -9.076193     -0.31388584
   -4.0669265    -4.9116354    -3.545121     -6.9508777     3.976102
   -1.5093788     3.5491993    -3.8906744     0.48209906    0.5029279
   -2.5582771    -0.85973793   -7.2898636    -0.2395129    -4.2296643
   -0.6554706    -0.78835726   -3.6139233    -0.7827377    -2.2491903
   -1.4638071    -3.4356766    -0.38646257   -1.7067461    -1.7589157 ]",NormalFan
108,"[-1.7851775e+02  1.8442584e+02 -2.9597752e+01  5.9209576e+01
 -1.0462559e+01  3.1808065e+01  6.3528414e+00  1.5012414e+00
  1.5745323e+00 -5.3620734e+00  7.9291472e+00 -9.6259975e+00
  5.1925378e+00 -8.0090475e+00 -2.9069130e+00 -4.3246460e+00
 -3.3136649e+00  1.7033486e+00 -5.7699537e+00  9.9084353e-01
 -4.8034911e+00  1.4017365e+00 -3.2177174e+00 -1.8666508e+00
 -1.4167800e+00 -2.6050701e+00  5.3577614e-01 -5.6996341e+00
 -4.1352063e-01 -3.9463358e+00 -6.5229785e-01 -1.4767524e+00
 -3.6507812e+00  5.0901372e-02 -2.7465022e+00 -9.0922642e-01
 -2.8602273e+00 -1.2734115e+00 -1.1559962e+00 -1.6184636e+00]",NormalFan
